country_code_iso2,region,locode,port_name,latitude,longitude,facade,fao_areas,is_active
AU,,AUWGA,Wagga Wagga,-35.13333333,147.35,,{57.6},False
BR,,BRBJW,Bom Jesus,-26.7333333333333,-52.3833333333333,,{41.2.1},False
EE,,EEKLA,Kallasmaa,58.47194444,22.11416667,,"{27.3.d.29,27.3.d.28.2}",False
BR,,BRBRJ,Brejo,-3.66666666666667,-42.75,,{41.1.1},False
SE,,SERIB,Risböle,64.513483,21.380783,,{27.3.d.31},False
GB,,GBPIE,"Pierowall, Westray",59.31666667,-3.0,,{27.4.a},False
GB,,GBCMA,Cefn-Mawr,52.96666667,-3.066666667,,{27.7.a},False
GB,,GBTRO,Trefor,52.993,-4.427,,{27.7.a},False
GR,,GRPAM,Paramythía,39.46666667,20.51666667,,{37.2.2},False
EE,,EERYG,Roigu,59.62722222,25.49166667,,{27.3.d.32},False
DK,,DKLUM,Lumsås,55.942,11.518,,"{27.3.c.22,27.3.a.21,27.3.b, c}",False
JP,,JPTNC,"Toin, Mie",35.06666667,136.5833333,,{61},False
SE,,SELYR,"Lyresten, Orust",58.092033,11.528467,,{27.3.a.20},False
FI,,FIVSA,Vesanto,62.9166666666667,26.4,,{27.3.d.30},False
DK,,DKBNP,Bønnerup,56.52,10.72,,{27.3.a.21},False
GB,,GBKLK,Kilkeel,54.06666667,-6.0,,{27.7.a},False
GB,,GBWGF,West Bridgford,52.91666667,-1.116666667,,{27.4.c},False
GR,,GRKEF,Kefalos Ko,36.736,26.973,,{37.3.1},False
BR,,BRPQA,Piraquara,-25.4333333333333,-49.05,,{41.2.1},False
BR,,BRDLD,Dois Lajeados,-28.9666666666667,-51.8333333333333,,"{41.2.2,41.2.1}",False
IN,,INKLH,Kolhåpur,16.7,74.21666667,,{51.4},False
BG,,BGPRI,Primorsko,42.263611,27.758333,,{37.4.2},False
EE,,EEKRN,Kaandaranna,58.49777778,22.13722222,,{27.3.d.29},False
BR,,BRUUA,Uruará,-3.7,-53.7333333333333,,{41.1.1},False
BR,,BRGZG,Gonzaga,-18.8,-42.5,,{41.1.3},False
BR,,BRNAC,Nossa Senhora Aparecida,-10.3833333333333,-37.45,,{41.1.3},False
JP,,JPKEO,Kameoka,35.01666667,135.5666667,,{61},False
KR,,KRBAN,Buan-Gun,35.71666667,126.7333333,,{61},False
HR,,HRKOP,Koprno ,43.43,16.1,,{37.2.1},False
BR,,BRIAD,Itaporanga D'Ajuda,-10.9833333333333,-37.3,,{41.1.3},False
NO,,NOKAR,Kårstø,59.26666667,5.516666667,,{27.4.a},False
MD,,MDKIV,Chisinãu (Ex Kishinev),47.01666667,28.83333333,,{37.4.2},False
BR,,BRLSO,Luisburgo,-20.4333333333333,-42.1,,{41.2.1},False
CL,,CLRFA,Paso Río Frías Appeleg/Cisnes,-44.55,-71.13333333,,{87.3.12},False
GB,,GBKCG,Kennacraig,55.8,-5.466666667,,{27.6.a},False
DE,,DET9W,Todenbuettel,54.1333333333333,9.55,,"{27.3.c.22,27.4.b,27.3.b, c}",False
BR,,BRRIU,Reriutaba,-4.13333333333333,-40.5833333333333,,{41.1.1},False
SE,,SEDJY,Djaupdy,57.250333,18.708167,,{27.3.d.28.2},False
NO,,NOTRD,Trondheim,63.43333333,10.4,,{27.2.a.2},False
BR,,BRSBN,São Bento Do Norte,-5.166666667,-36.08333333,,{41.1.2},False
IN,,INBNK,Kolkata It Park/Bantala,22.56666667,88.36666667,,{57.1},False
US,,USSGR,Sugar Land,29.6,-95.63333333,,{31},False
EE,,EERMM,Rammu,59.57,25.22916667,,{27.3.d.32},False
PF,,PFMKP,Makemo,-16.5666666666667,-143.683333333333,,{77},False
DE,,DEBLM,Blumenthal/Bremen,53.18333333,8.583333333,,{27.4.b},False
BR,,BRNVM,Nova Ramada,-28.0666666666667,-53.7,,{41.2.1},False
DE,,DEWRY,Wremen,53.65,8.5,,{27.4.b},False
NO,,NOBJF,Båtsfjord,70.63333333,29.71666667,,{27.1.b},False
BR,,BRPRD,Pardinho,-23.0666666666667,-48.3666666666667,,{41.2.1},False
IT,,ITFRC,Furci,42.0,14.6,,{37.2.1},False
GB,,GBGUT,"Gutcher, Yell",60.66666667,-1.016666667,,{27.4.a},False
GB,,GBWKL,Winkleigh,50.85,-3.95,,{27.7.f},False
GB,,GBDHT,Dunston Heath,52.75,-2.133333333,,{27.7.a},False
GR,,GRNEL,Nafpigeia Elefsinas,38.02,23.49,,{37.3.1},False
GB,,GBSZB,Sizewell Beach,52.2,1.616666667,,{27.4.c},False
SE,,SEST4,Strupö,57.5313,16.7463,,{27.3.d.27},False
IT,,ITPRF,Porto Recanati,43.433333,13.666667,,{37.2.1},False
SE,,SEINN,Inlängan,56.05,15.7725,,{27.3.d.25},False
GB,,GBFTR,Fortrose,57.573,-4.137325,,{27.4.a},False
NO,,NOHSL,Hovland,60.23333333,6.616666667,,{27.4.a},False
SE,,SELOV,Lövgrundet,65.518533,22.358317,,{27.3.d.31},False
SE,,SERIN,Ringhals,57.25,12.08333333,,{27.3.a.21},False
NO,,NOSVJ,Svolvær,68.21666667,14.55,,{27.2.a.2},False
GB,,GBHOE,Hooe,50.85,0.4,,{27.7.d},False
GB,,GBGAT,Gateshead,54.93333333,-1.616666667,,{27.4.b},False
IN,,INMRM,Marmagao (Marmugao),15.4,73.78333333,,{51.4},False
GB,,GBGRJ,Grovehurst Jetty/Sittingbourne,51.33333333,0.733333333,,{27.4.c},False
US,,US2SH,Sag Harbor,40.98333333,-72.28333333,,{21.6.A},False
DE,,DEUET,Uetersen,53.67833333,9.67,,{27.4.b},False
NO,,NORAF,Rafnes,59.1,9.566666667,,{27.3.a.20},False
BR,,BRIOC,Itaocara,-21.6666666666667,-42.0666666666667,,{41.2.1},False
IT,,ITSIA,Siniscola,40.7625,8.205278,,{37.1.3},False
BR,,BRCUH,Cunha,-23.0666666666667,-44.95,,{41.2.1},False
SE,,SEVIB,Vinbräcka,58.372967,11.446467,,{27.3.a.20},False
IT,,ITVEQ,Vico Equense,40.66,14.419,,{37.1.3},False
BR,,BRYRI,Itamari,-13.7666666666667,-39.6666666666667,,{41.1.3},False
JP,,JPLJM,"Iijima, Nagano",35.66666667,137.9166667,,{61},False
JP,,JPKWO,Kawachi Nagano,34.45,135.55,,{61},False
EE,,EERSM,"Roseni, Kalmaküla K",58.89638889,26.97861111,,{27.3.d.32},False
EE,,EEPYY,Püünsi,59.54444444,24.79388889,,{27.3.d.32},False
DK,,DKKLM,Klitmøller,57.041,8.495,,{27.4.b},False
GB,,GBBEL,Belfast,54.58333333,-5.933333333,,{27.7.a},False
GT,,GTPRQ,Puerto Quetzal,13.933,-90.756,,{77},False
BG,,BGRAV,Ravda,42.6372222,27.6727778,,{37.4.2},False
CN,,CNHUD,Huludao,40.75,120.85,,{61},False
DK,,DKERR,Errindlev,54.6684,11.4964,,"{27.3.c.22,27.3.b, c}",False
SE,,SEKLD,Klädesholmen,57.95,11.533,,{27.3.a.20},False
GB,,GBBUE,Bursledon,50.86666667,-1.3,,{27.7.d},False
BR,,BRPIE,Piedade,-23.7,-47.4166666666667,,{41.2.1},False
NO,,NOENG,Engene,59.68333333,10.53333333,,{27.3.a.20},False
EE,,EERPV,"Rannaküla, Pihtla V",58.27055556,22.80583333,,{27.3.d.28.1},False
NO,,NOLGS,Langstein,63.55,10.88333333,,{27.2.a.2},False
IT,,ITLES,Lesina,41.866667,15.35,,{37.2.1},False
EE,,EETTN,Tammetänava,58.38888889,24.43444444,,{27.3.d.28.1},False
BR,,BRFPR,Fernandes Pinheiro,-25.4,-50.5333333333333,,{41.2.1},False
BR,,BRPXX,Prata,-7.68333333333333,-37.0666666666667,,{41.1.2},False
SB,,SBRRI,Barora Ite Island,-7.583333333,158.4,,{71},False
SE,,SELOM,Lomma,55.675,13.066667,,"{27.3.b.23,27.3.b, c,27.3.d.24}",False
NO,,NOSTU,Stura,60.61666667,4.866666667,,{27.4.a},False
BR,,BRORO,Orobó,-7.73333333333333,-35.6,,{41.1.2},False
IT,,ITBLN,Bagnoli,40.8,14.16666667,,{37.1.3},False
GB,,GBSMA,Saint Marys Bay,51.01666667,0.966666667,,"{27.7.d,27.4.c}",False
JP,,JPKKG,Kakamigahara,35.41666667,136.8666667,,{61},False
KR,,KRJAN,Jinan-Gun,35.63333333,127.4166667,,{61},False
EE,,EEMVP,Süsineeme,59.50888889,25.16055556,,{27.3.d.32},False
BR,,BRCLT,Capela Do Alto,-23.4666666666667,-47.7333333333333,,{41.2.1},False
BR,,BRAAW,Areial,-7.03333333333333,-35.9166666666667,,{41.1.2},False
BR,,BRSIY,Santa Luzia Do Itanhy,-11.35,-37.4333333333333,,{41.1.3},False
US,,USLH8,Liberty Hill,30.6666666666667,-97.9166666666667,,{31},False
BR,,BRRPT,Rio Preto,-22.0833333333333,-43.8166666666667,,{41.2.1},False
TH,,THTKH,Takhli Apt,15.28333333,100.3,,{61},False
EE,,EEUDR,Udria,59.40166667,27.91222222,,{27.3.d.32},False
BS,,BSSAQ,San Andros,25.06666667,-78.05,,{31},False
BR,,BRSHI,São José Do Hortêncio,-29.5333333333333,-51.2333333333333,,{41.2.2},False
IT,,ITAOT,Aosta,45.73333333,7.333333333,,{37.1.2},False
SE,,SELUK,Lilla Uttervik,58.844833,17.553,,{27.3.d.27},False
GB,,GBPRP,Portincaple,56.1,-4.85,,{27.6.a},False
GR,,GRGIE,Aegio,38.25,22.08333333,,{37.2.2},False
SE,,SELOT,Löten,59.41666667,17.58333333,,{27.3.d.27},False
SE,,SESOL,Sölvesborg,56.05,14.591667,,{27.3.d.25},False
IE,,IEDLN,Doolin,53.015919,-9.377861,,{27.7.b},False
BR,,BRAAH,Alagoinha,-6.93333333333333,-35.5333333333333,,{41.1.2},False
NO,,NOSAI,Sandviksberget,64.31666667,10.45,,{27.2.a.2},False
IN,,INKRM,Madcl Sez/Nagpur,21.15,79.1,,{57.1},False
ZA,,ZAJOH,Port Saint John'S,-31.63333333,29.53333333,,{47.2.2},False
DE,,DECRL,Castrop-Rauxel,51.55,7.3,,{27.4.c},False
NO,,NOGRP,Grip,63.21666667,7.6,,{27.2.a.2},False
GB,,GBCKL,Cookley,52.31666667,1.45,,{27.4.c},False
BR,,BRRAT,Ronda Alta,-27.7666666666667,-52.8,,{41.2.1},False
MK,,MKPLP,Prilep,41.33333333,21.55,,{37.3.1},False
GB,,GBOLL,Coll,56.61666667,-6.516666667,,{27.6.a},False
ES,,ESCBL,Cambrils,41.0646383,1.06018437,,{37.1.1},False
GR,,GRKOU,Kouremenos,35.212,26.27,,{37.3.1},False
GB,,GBTAI,Tayinloan,55.66666667,-5.65,,{27.6.a},False
NO,,NOMLS,Melhus,63.28333333,10.26666667,,{27.2.a.2},False
GB,,GBAFW,Aberffraw,53.19037,-4.462703,,{27.7.a},False
EC,,ECCLE,Clementina,-1.78333333333333,-79.4666666666667,,{87.1.12},False
IE,,IEDWN,Downings,55.18916667,-7.844722222,,{27.6.a},False
ES,,ESCCN,Corcubión,42.94569105,-9.18944899,,"{27.9.a,27.8.c}",False
GB,,GBLET,Letterston,51.91666667,-4.983333333,,"{27.7.a,27.7.g,27.7.f}",False
CN,,CNZMU,Zham,28.0,86.0,,{57.1},False
BR,,BRSGA,São Gabriel,-30.3333333333333,-54.3166666666667,,{41.2.2},False
GB,,GBYKH,Southwick,54.91666667,-1.416666667,,{27.4.b},False
SA,,SARUH,Riyadh,24.63333333,46.76666667,,{51.1},False
EE,,EEREY,Reiu Jõe Lauter,58.36,24.606,,{27.3.d.28.1},False
CA,,CAZTB,Tête-À-La-Baleine,50.7,-59.33333333,,{21.4.S},False
PT,,PTBRG,Burgau,37.06666667,-8.766666667,,{27.9.a},False
DE,,DEGZ4,Gross-Zicker,54.296,13.683,,{27.3.d.24},False
BR,,BRMLO,Monteiro Lobato,-22.95,-45.8333333333333,,{41.2.1},False
DK,,DKHRB,Harboøre,56.617,8.18,,{27.4.b},False
NZ,,NZMMU,Mount Maunganui,-37.63333333,176.1833333,,{81},False
DE,,DEKEY,Ketelsby,54.607,9.839,,"{27.3.c.22,27.3.b, c}",False
DE,,DE69S,Wittdün,54.631,8.381333333,,{27.4.b},False
CL,,CLBAG,Bahía San Gregorio,-52.61666667,-70.13333333,,{87.3.13},False
UA,,UANLV,Mykolaiv,46.93333333,32.0,,"{37.4.3,37.4.2}",False
SE,,SELDK,Lidköping,58.5,13.5,,{27.2.a.2},False
BR,,BRAGV,Antônio Gonçalves,-10.5666666666667,-40.2666666666667,,{41.1.3},False
JP,,JPKWG,Kawaguchi,35.83333333,139.7166667,,{61},False
BR,,BRICB,Irauçuba,-3.73333333333333,-39.7833333333333,,{41.1.2},False
GB,,GBWNZ,Walton-On-The-Naze,51.86666667,1.266666667,,{27.4.c},False
BR,,BRCSV,Cardeal Da Silva,-11.9333333333333,-37.9333333333333,,{41.1.3},False
BR,,BRNSG,Nossa Senhora Da Glória,-10.2,-37.4166666666667,,{41.1.3},False
BR,,BRREO,Redenção,-4.21666666666667,-38.7166666666667,,{41.1.2},False
BR,,BRMPE,Miguel Pereira,-22.45,-43.4666666666667,,{41.2.1},False
BR,,BRFPZ,Fernando Pedroza,-5.68333333333333,-36.5166666666667,,{41.1.2},False
GB,,GBLVR,Leverburgh,57.76666667,-7.016666667,,{27.6.a},False
BR,,BRTPG,Triunfo Potiguar,-5.86666666666667,-37.1833333333333,,{41.1.2},False
BR,,BRJUP,Jussiape,-13.5,-41.5833333333333,,{41.1.3},False
GY,,GYGEO,Georgetown,6.8012793,-58.1551255,,{31},True
US,,USIL4,Hidden Hills,34.15,-118.65,,{77},False
NL,,NLSON,Son,51.5,5.5,,{27.4.c},False
NO,,NOORN,Skutvik,66.86666667,13.7,,{27.2.a.2},False
NO,,NOFRO,Florø,61.6,5.016666667,,{27.4.a},False
OM,,OMKDP,Khazaen,23.55,57.8,,{51.3.1},False
TH,,THRNN,Ranong,9.966666667,98.63333333,,{57.1},False
SE,,SEJSO,Järsö,57.58575,16.659483,,{27.3.d.27},False
US,,USNYJ,Quantico,38.36666667,-75.73333333,,{21.6.B},False
SE,,SEVST,Västerås,59.61666667,16.55,,"{27.3.d.29,27.3.d.27}",False
EE,,EESTS,Suitsu,58.72138889,23.74916667,,{27.3.d.29},False
BR,,BRJQI,Jiquiriçá,-13.25,-39.5666666666667,,{41.1.3},False
BR,,BRAOM,Altamira Do Maranhão,-4.15,-45.45,,{41.1.1},False
BR,,BRCQE,Cacique Doble,-27.7666666666667,-51.65,,{41.2.1},False
NL,,NLNDL,Noordwijk Aan Zee,52.25,4.433333333,,{27.4.c},False
BR,,BRPSQ,Passa Sete,-29.45,-52.95,,{41.2.2},False
PT,,PTCVU,Corvo Island Apt,39.66666667,-31.1,,{27.10.a.2},False
JP,,JPSRN,Shiranuka,42.95,144.0833333,,{61},False
JM,,JMORC,Oraca-Bessa,18.4,-76.95,,{31},False
BR,,BRLGR,São Sebastião De Lagoa De Roça,-7.1,-35.85,,{41.1.2},False
ES,,ESSNN,Santoña,43.4463817,-3.46105611,,{27.8.c},False
BR,,BRINJ,Inajá,-8.9,-37.81666667,,{41.1.2},False
DK,,DKKAL,Kalundborg,55.6797,11.0934,,"{27.3.c.22,27.3.b, c}",False
FI,,FIKKL,Kärköla,60.8666666666667,25.2666666666667,,{27.3.d.32},False
IE,,IEKRL,Kilmore Quay,52.172879,-6.587334,,{27.7.a},False
NO,,NOHES,Hestvika,63.56666667,9.2,,{27.2.a.2},False
BR,,BRYPM,Itapetim,-7.36666666666667,-37.1833333333333,,{41.1.2},False
DK,,DKLUN,Lundeborg,55.1396,10.7827,,"{27.3.c.22,27.3.b, c}",False
DE,,DEGZZ,Groemitz,54.13333333,10.95,,"{27.3.c.22,27.3.b, c}",False
BR,,BRACB,Arraial Do Cabo,-22.9666666666667,-42.0166666666667,,{41.2.1},False
BR,,BRTIE,Tietê,-23.0833333333333,-47.7,,{41.2.1},False
CN,,CNDFG,Dafeng,33.18333333,120.4666667,,{61},False
IN,,INKUK,Kollam,11.45,75.68333333,,{51.4},False
GB,,GBHHI,Harold Hill,51.6,0.216666667,,{27.4.c},False
TH,,THPKT,Phuket Port,7.816666667,98.4,,{57.1},False
BR,,BRUCA,Uruçuca,-14.5833333333333,-39.2833333333333,,{41.1.3},False
DK,,DKAGN,Agernæs,55.1833,10.0,,"{27.3.c.22,27.3.b, c}",False
GR,,GRABE,Ampelas Parou,37.1,25.26,,{37.3.1},False
CN,,CNQID,Qidong,31.8,121.65,,{61},False
BR,,BRMDM,São Miguel Das Matas,-13.05,-39.45,,{41.1.3},False
CL,,CLHIT,Paso Hito Cajón/San Pedro De Atacama,-22.88333333,-67.8,,{87.2.12},False
GB,,GBWHL,"Whitehall Village, Stronsay",59.13333333,-2.616666667,,{27.4.a},False
BR,,BRRMO,Remígio,-6.95,-35.7833333333333,,{41.1.2},False
BG,,BGBL2,Beloslav 2 (Feribotna),43.186821,27.679943,,{37.4.2},False
BR,,BRIAY,Igaracy,-7.16666666666667,-38.1333333333333,,{41.1.2},False
PF,,PFFAV,Fakarava,-16.05,-145.666666666667,,{77},False
NO,,NOSLN,Skjolden,61.48333333,7.583333333,,{27.4.a},False
NO,,NOSAS,Sandnes,58.85,5.733333333,,{27.4.a},False
BR,,BRJAD,João Alfredo,-7.85,-35.5833333333333,,{41.1.2},False
SE,,SEMOR,Mörbylånga,56.53,16.376667,,"{27.3.d.27,27.3.d.25}",False
IT,,ITEA9,Catena,43.83333333,11.01666667,,{37.1.3},False
DK,,DKHNB,Havneby,55.0873,8.5545,,{27.4.b},False
CN,,CNTAP,Taiping,21.03333333,110.1666667,,{61},False
BR,,BRGWS,Água Santa,-28.1666666666667,-52.0333333333333,,{41.2.1},False
IE,,IEFEN,Fenit,52.28069704,-9.858939277,,{27.7.j.2},False
BR,,BRRDL,Rodelas,-8.833333333,-38.76666667,,{41.1.2},False
NL,,NLOVR,Oud-Vroenhoven,50.83333333,5.65,,{27.4.c},False
FI,,FIKER,Kerava (Kervo),60.4,25.1166666666667,,{27.3.d.32},False
TR,,TRERC,Erzincan,39.75,39.48333333,,{37.4.2},False
GB,,GBFRG,Forest Gate,51.55,0.016666667,,{27.4.c},False
FI,,FIKOT,Koivuluodonletto,65.7663,24.2251,,{27.3.d.31},False
SE,,SESTB,Storbrändön,65.51,22.516667,,{27.3.d.31},False
SE,,SESND,Svanesund,58.138167,11.8325,,{27.3.a.20},False
SE,,SEDAB,Dagsberg,58.582267,16.313933,,{27.3.d.27},False
IT,,ITEMO,Melano,43.33333333,12.83333333,,{37.2.1},False
KR,,KRDSG,Dalseong-Gun/Daegu,35.81666667,128.55,,{61},False
KR,,KRGWI,Gunwi-Gun,36.23333333,128.5666667,,{61},False
BR,,BRNAT,Natal,-5.779,-35.201,,{41.1.2},False
MG,,MGWMA,Mandritsara,-15.8593096,48.8296806,,{51.6},False
US,,USS7H,Sharon,41.86666667,-73.45,,{21.6.A},False
MX,,MXCOA,Coatzacoalcos,18.13333333,-94.4,,{31},False
GB,,GBGML,Great Malvern,52.11666667,-2.316666667,,{27.7.e},False
CN,,CNXUC,Xuchang,34.03333333,113.85,,{61},False
IN,,INBAC,Bari,29.1166666666667,77.0333333333333,,{51.4},False
GB,,GBPTT,Partington,53.41666667,-2.416666667,,{27.7.a},False
DK,,DKBJG,Bjerregård,55.8684,8.1799,,{27.4.b},False
BR,,BRQUU,Quatipuru,-0.9,-47.0,,{41.1.1},False
BR,,BRMVF,Mossoró,-5.183333333,-37.35,,{41.1.2},False
TH,,THKHL,Khlong Luang Truck Terminal,14.08333333,100.7,,{71},False
NO,,NOHSY,Hellesylt,62.08333333,6.866666667,,"{27.2.a.2,27.4.a}",False
NO,,NOSAX,Sand,59.48333333,6.25,,{27.4.a},False
AU,,AUMHL,Mitchell/Canberra,-35.2,149.1333333,,{81},False
GR,,GRTHP,Thisvi Port,38.21666667,22.95,,{37.2.2},False
IT,,ITNC2,Nicolosi,37.61666667,15.03333333,,{37.2.2},False
JE,,JEJER,"States Apt, Jersey",49.2,-2.183333333,,{27.7.e},False
NO,,NOHRV,Hordvik,60.51666667,5.3,,{27.4.a},False
LT,,LTKLJ,Klaipeda,55.71666667,21.11666667,,{27.3.d.26},False
IT,,ITTM2,Mattarello,46.0,11.11666667,,{37.2.1},False
SE,,SESFO,Södra Finnö,58.293333,16.861167,,{27.3.d.27},False
BR,,BRRVO,Ribeirão Vermelho,-21.1833333333333,-45.05,,{41.2.1},False
FR,40,FRDAX,Dax,43.708608,-1.051945,,{27.8.b},False
BR,,BRSIJ,Silva Jardim,-22.65,-42.3833333333333,,{41.2.1},False
NC,,NCUVE,Ouvea,-20.6333333333333,166.566666666667,,{71},False
GB,,GBPER,Perth,56.4,-3.433333333,,{27.4.b},False
FI,,FIRYM,Rymättylä (Rimito),60.36666667,21.95,,{27.3.d.29},False
AU,,AUMEL,Melbourne,-37.81666667,144.9666667,,{57.6},False
ES,,ESZEA,Conil,36.29569395,-6.1360241,,{27.9.a},False
EE,,EERKS,Riksu,58.19527778,22.05361111,,{27.3.d.28.2},False
BR,,BRMNO,Medeiros Neto,-17.3666666666667,-40.2166666666667,,{41.1.3},False
NC,,NCILP,Ile Des Pins,-22.5833333333333,167.45,,{71},False
ZA,,ZACPT,Cape Town,-33.924,18.424,,{47.1.6},False
GB,,GBCUV,"Cullivoe, Yell",60.7,-1.0,,{27.4.a},False
EE,,EEHVS,Haapsalu Vanasadam,58.955,23.53,,"{27.3.d.29,27.3.d.32}",False
GB,,GBDAG,Dagenham,51.55,0.166666667,,{27.4.c},False
ES,,ESCPE,Campelo,42.42809921,-8.68467215,,{27.9.a},False
BR,,BRRID,Santa Margarida,-20.3666666666667,-42.25,,{41.2.1},False
US,,USM8E,Oakdale,41.45,-72.15,,{21.6.A},False
PA,,PAONX,Colon,9.334,79.9,,{57.1},False
BR,,BRMUA,Mauá,-23.6666666666667,-46.45,,{41.2.1},False
EE,,EESAM,Salmistu,59.49722222,25.36777778,,{27.3.d.32},False
CA,,CAYWJ,Déline,65.18333333,-123.4166667,,{67},False
BR,,BRCNB,Conceição Da Barra,-18.5833333333333,-39.7166666666667,,{41.1.3},False
JP,,JPNNE,Ninohe,40.26666667,141.3,,{61},False
EE,,EEVRR,Varese-Ranna,58.24833333,22.72083333,,{27.3.d.28.1},False
BR,,BRETS,Entre Rios Do Sul,-27.5166666666667,-52.7333333333333,,{41.2.1},False
KR,,KRNYU,Namyangju,37.63333333,127.2,,{61},False
EE,,EESRK,Saareküla,58.43416667,23.13805556,,"{27.3.d.29,27.3.d.28.1}",False
BR,,BRCHQ,Charqueada,-22.51666667,-47.78333333,,{41.2.1},False
MT,,MTSWI,Swieqi,35.91666667,14.46666667,,{37.2.2},False
IT,,ITNIG,Cannigione,41.108,9.44,,{37.1.3},False
EE,,EEMNU,Männiku,58.78527778,22.77555556,,{27.3.d.29},False
FI,,FIHRS,Hyrynsalmi,64.6666666666667,28.4833333333333,,{27.3.d.31},False
FI,,FIMAA,Maaninka,63.15,27.3,,{27.3.d.30},False
BR,,BRCHV,Chaval,-3.03333333333333,-41.2333333333333,,{41.1.1},False
SD,,SDEBD,El Obeid,13.18333333,30.21666667,,{51.1},False
GR,,GRARI,Arkioi,37.38,26.74,,{37.3.1},False
NO,,NOGIK,Gismarvik,59.31666667,5.383333333,,{27.4.a},False
JP,,JPKTB,Kyotamba,35.16666667,135.4166667,,{61},False
BR,,BRJMR,Jumirim,-23.0833333333333,-47.8,,{41.2.1},False
BR,,BREST,Estância,-11.2666666666667,-37.4333333333333,,{41.1.3},False
IT,,ITV5T,Vallio Terme,45.61666667,10.4,,{37.2.1},False
ES,,ESAAE,Arcade,42.34161194,-8.61304181,,{27.9.a},False
BR,,BRMNR,Manari,-8.95,-37.6166666666667,,{41.1.2},False
IT,,ITARB,Carbognano,42.3333333333333,12.2666666666667,,{37.1.3},False
EE,,EEMMS,Meremetsa Sadam,58.39277778,24.40805556,,{27.3.d.28.1},False
GB,,GBHAY,Hayle,50.18222222,-5.415833333,,{27.7.f},False
EE,,EEAUL,Aru Lauter,58.76694444,23.85305556,,{27.3.d.29},False
BR,,BRPUC,Paraguaçu,-21.5333333333333,-45.7166666666667,,{41.2.1},False
BR,,BRLSR,Lastro,-6.5,-38.1666666666667,,{41.1.2},False
SE,,SEGRD,Grundsund,58.216667,11.418333,,{27.3.a.20},False
NZ,,NZWKI,Waikari,-42.96666667,172.6833333,,{81},False
GR,,GRSIK,Sikinos,36.697,25.109,,{37.3.1},False
BR,,BRJQR,Jaqueira,-8.71666666666667,-35.7833333333333,,{41.1.2},False
SE,,SEKRF,Kramfors,62.93333333,17.78333333,,{27.3.d.30},False
BR,,BRCFM,Campo Formoso,-10.5,-40.3166666666667,,{41.1.3},False
DK,,DKVST,Vesterborg Sø,54.857,11.272,,"{27.3.c.22,27.3.b, c}",False
BR,,BRTGO,Tartarugalzinho,1.5,-50.9,,{41.1.1},False
BR,,BRPFT,Paula Freitas,-26.2166666666667,-50.9333333333333,,{41.2.1},False
BR,,BRMXA,Maximiliano De Almeida,-27.6333333333333,-51.8,,{41.2.1},False
HR,,HRSUT,Sutivan,43.38333333,16.48333333,,{37.2.1},False
BO,,BOCHU,Chulumani,-16.4,-67.5166666666667,,{87.1.15},False
CN,,CNJIJ,Jingjiang,32.03333333,120.2833333,,{61},False
IN,,INTSI,Hvcpl Sez/Kadayam,8.7,77.4666666666667,,{57.1},False
VC,,VCBQU,"Port Elizabeth, Bequia",13.0,-61.21666667,,{31},False
ES,,ESLRC,Lorbe,43.39165021,-8.29695325,,{27.8.c},False
BR,,BRAOA,Acopiara,-6.08333333333333,-39.45,,{41.1.2},False
MG,,MGTNR,Antananarivo,-18.8791902,47.5079055,,{51.6},True
BR,,BRNSR,Nova Santa Rita,-29.8333333333333,-51.2666666666667,,{41.2.2},False
AR,,ARBHI,Bahía Blanca,-38.71666667,-62.28333333,,{41.2.3},False
BR,,BRINV,Igreja Nova,-10.1166666666667,-36.65,,{41.1.3},False
DE,,DESBG,Sedelsberg,53.05,7.75,,{27.4.c},False
PL,,PLJAL,Jarosławiec,54.53833333,16.53666667,,{27.3.d.25},False
DK,,DKTQF,Tømmerby Fjord,57.0275,8.5877,,"{27.4.b,27.3.a.20}",False
BR,,BRVIG,Virginópolis,-18.75,-42.75,,{41.1.3},False
DE,,DENHA,Nordenham,53.5,8.483333333,,{27.4.b},False
BR,,BRLPR,Lago Da Pedra,-4.55,-45.1166666666667,,{41.1.1},False
BR,,BRCRJ,Coronel João Pessoa,-6.25,-38.4333333333333,,{41.1.2},False
GB,,GBCNU,Craignure,56.46666667,-5.716666667,,{27.6.a},False
CN,,CNZHE,Zhenjiang,32.18333333,119.45,,{61},False
BR,,BRALX,Santo Antônio Dos Lopes,-4.86666666666667,-44.35,,{41.1.1},False
SE,,SEHKS,Harkskär,60.767917,17.31165,,{27.3.d.30},False
CN,,CNDGN,Donggang,39.88333333,124.1333333,,{61},False
SE,,SELVN,Lavön,58.17745,11.419,,{27.3.a.20},False
DK,,DKSAG,Sandager,55.3317,9.8787,,"{27.3.c.22,27.3.b, c}",False
EE,,EEKLG,Kulgu,59.34333333,28.17333333,,{27.3.d.32},False
BR,,BRACA,Acaraú,-2.88333333333333,-40.1166666666667,,{41.1.1},False
GB,,GBISA,Port Isaac,50.58333333,-4.816666667,,{27.7.f},False
ZA,,ZADRU,De Rust,-33.4833333333333,22.5333333333333,,{47.2.1},False
GB,,GBPBR,Perry Barr,52.5,-1.9,,"{27.7.e,27.7.d}",False
TH,,THKLY,Khlong Yai,11.76666667,102.9,,{71},False
BR,,BRKST,Cristais,-20.8666666666667,-45.5166666666667,,{41.2.1},False
